"Time","PESCO","TESCO","IESCO","GEPCO","LESCO","FESCO","MEPCO","SEPCO","HESCO","QESCO"
"2021-03-01 05:00:00",966.456637906674,100.105501745343,753.118197213004,701.000730696578,1602.45723948403,1093.55170356758,1161.82836588384,216.919249159389,432.975695334574,412.20178214776
"2021-03-01 06:00:00",1076.4506040619,99.8983153950389,926.912294028816,848.550496860001,1746.10959874608,1238.43927426803,1490.34076380003,214.095394713323,389.758171213406,421.333746070144
"2021-03-01 07:00:00",1141.18739225763,99.691203173492,1047.94896257595,948.905133698298,1965.55104161852,1359.81351182769,1687.52772194777,213.27475624203,449.707144791486,419.607645535427
"2021-03-01 08:00:00",1211.14934689129,107.403780872501,1129.72721586569,1016.972685909,2116.2102041455,1430.295271848,1735.67835356721,248.414523815285,416.592899468827,419.500078469182
"2021-03-01 09:00:00",1179.99352125001,106.984284596703,1160.14437354849,1098.84127542206,2067.97262966116,1481.20896294581,1790.79748613069,279.649070118604,508.140987488663,434.824085362595
"2021-03-01 10:00:00",1024.27958227974,100.520096861907,1160.63445423669,1153.28994981069,2048.20367393967,1500.61216272125,1826.15689447357,275.098019532184,506.309190792166,537.953081675866
"2021-03-01 11:00:00",1065.26087503795,101.350176964992,1143.89239113287,1146.17934879662,2067.34584060193,1506.18519961857,1841.29004750773,269.692830985078,503.568220791173,563.789767411533
"2021-03-01 12:00:00",992.775698897746,92.6934392709036,1119.20884416034,1131.36825618232,2074.23635796478,1501.7268637775,1817.7070324625,257.746503170428,432.770939105282,513.255508062154
"2021-03-01 13:00:00",985.207889807472,101.557882422936,1042.66924723757,1081.099503439,2040.66543856992,1487.00907566138,1789.0498293645,273.481279651097,390.387402561463,494.295666490466
"2021-03-01 14:00:00",1039.65262607354,101.557882422936,1039.75745101284,1087.70659345544,2141.62180526482,1561.18194834637,1818.70168254409,283.88391948376,430.321729821151,452.687626013931
"2021-03-01 15:00:00",1146.94104826614,93.9221261596401,1009.78994056039,1093.53446185826,2260.84435419734,1567.85342602669,1896.05854233916,283.093864674152,464.624106731061,415.754679106011
"2021-03-01 16:00:00",1087.24303249766,90.4477503119856,1007.35680017125,1103.12701763591,2340.78897690306,1434.76495449165,1900.72261793052,253.17691296701,458.587344959889,412.541040231489
"2021-03-01 17:00:00",1242.62373951936,97.0054865764712,1015.72210905196,1071.66373162457,2348.81580861669,1350.85269764555,1842.28115952488,226.280171974997,457.943900224872,412.34543432651
"2021-03-01 18:00:00",1337.88108462894,105.309273555251,1122.22127786786,1114.42591477788,2419.51003005695,1524.67918584966,1846.73927206196,268.335746311154,498.564711475745,438.770567043173
"2021-03-01 19:00:00",1223.52226515758,99.0703112066592,1138.43975547107,1096.56862196143,2347.84758829075,1495.26094932821,1778.5551427257,305.659016982988,491.338968034693,512.07645560561
"2021-03-01 20:00:00",1100.66160979427,90.6515349018434,1078.46451710132,1021.13011992171,2213.99990948975,1429.17774711422,1683.73565397338,332.035777429577,460.52158640902,533.247729409806
