"Time","LESCO","MEPCO","FESCO","QESCO","PESCO","GEPCO","HESCO","SEPCO","IESCO","TESCO"
"2021-03-18 05:00:00",1743.6425798144,1622.36749191782,1292.32931116491,412.023936397244,984.809623439495,885.921008206368,500.608164469418,221.688523367969,769.217163601543,89.4299335207671
"2021-03-18 06:00:00",1896.65537375939,1786.80222639609,1373.25036091244,413.860943225626,1058.58438747138,996.139041708039,420.300821624517,229.911095628321,886.236525802513,96.5934101593145
"2021-03-18 07:00:00",2076.11385042963,1851.44167828934,1440.35111498165,412.542333955247,2089.49932841208,1071.40818592788,389.636823396774,229.075230477329,960.464231088435,88.8201280538193
"2021-03-18 08:00:00",1670.1439144139,1437.00580223827,1181.11278580289,407.815331991503,2262.3786109802,1126.89937268082,395.267268341562,218.888147692715,768.704754697946,70.8331686683169
"2021-03-18 09:00:00",2131.25699082761,1927.40521697808,1552.72877505211,465.088272491213,1080.91500028837,1225.83217023439,582.534887036976,291.673319203333,1060.54437527457,108.453823274873
"2021-03-18 10:00:00",2098.15260137549,1917.22058645335,1549.24284493684,577.423485327861,1597.44786861982,1214.07972535886,581.339615155444,284.84691715817,1056.44511871897,95.8387055209999
"2021-03-18 11:00:00",2081.11632607277,1923.00778172198,1563.18358531212,574.361746460088,964.515050498276,1214.15789815276,606.688287555854,279.382731228709,1080.01257926469,97.0054865764712
"2021-03-18 12:00:00",2100.7407262237,1892.86515281358,1566.5192782704,564.986309438121,964.515050498276,1196.69214436001,590.187678785118,298.503077760723,1073.55161570857,93.7171603086272
"2021-03-18 13:00:00",2101.98209059767,1908.32423553974,1575.85675035181,558.062479668061,2788.89581101431,1152.06625738908,503.796322371781,298.253141165102,1010.60017139207,93.7171603086272
"2021-03-18 14:00:00",2188.22334614613,2005.68725681603,1617.16360732776,520.318938793601,775.199367620958,1171.5296950559,512.735690888222,309.540680675315,996.771201341731,102.805673355692
"2021-03-18 15:00:00",2310.57860226347,2025.36263901075,1644.21627915808,535.129213192662,815.320142802756,1115.67715275767,580.383528340179,307.604913736143,1004.64902230076,94.9480640886203
"2021-03-18 16:00:00",2425.19651079426,2055.19300337939,1626.92414207205,483.77184474734,1044.01652832597,1179.72578867913,556.786100331774,264.258322683903,1005.46182814978,99.0703112066592
"2021-03-18 17:00:00",2453.01828399477,2021.53008916142,1580.30187713559,454.755987416702,842.279019823403,1190.97975094022,572.501573000504,233.85787154072,1002.20818466077,98.4500861283671
"2021-03-18 18:00:00",2478.69697656276,1986.41251707227,1586.30146778827,443.792569616387,970.281426176851,1167.89926165097,559.161767963941,273.211371735478,1072.7744009069,96.5934101593145
"2021-03-18 19:00:00",2438.37434499268,2061.37252398977,1583.63517243964,526.666248573635,927.328783752648,1151.33158555437,567.254506333011,339.110243623236,1105.32633368592,106.355597900666
"2021-03-18 20:00:00",2346.15007629168,2014.57547064131,1541.37915544983,524.550985249804,1201.94726706574,1087.70659345544,570.354185067967,372.636687895019,1109.12493683214,103.639018483512
"2021-03-18 21:00:00",2231.29045729836,1932.77501937453,1510.4199210203,527.37129783122,1136.53775240931,1017.49256428703,574.888797731077,365.482240898189,1040.02239307163,105.100231649226
"2021-03-18 22:00:00",2079.24114088675,1851.44167828934,1454.87015928036,565.465261950897,980.228628061658,938.231278182497,617.192083540852,319.354734574248,924.09816434043,104.264807012981
"2021-03-18 23:00:00",1979.72907452664,1769.54795178573,1398.09425491502,537.717670658836,1026.10912664002,889.231968958983,602.863946388166,302.225840756265,840.277540259677,105.518389773462
"2021-03-19 00:00:00",1864.87134985474,1697.38014238173,1341.66549534966,446.401347263149,937.583529680775,844.366960046786,626.716305868544,300.742531860935,784.308092621166,100.934988582257
"2021-03-19 01:00:00",1787.82961593701,1655.883681202,1320.5933545013,426.6283097009,878.206647579969,816.846493791562,635.260443709188,294.729914085027,754.105337009529,99.0703112066592
"2021-03-19 02:00:00",1762.62460763047,1623.89301764797,1299.95812814292,412.540354525953,903.3573512684,797.489903401036,640.22982791443,284.934317038662,739.358425498074,106.984284596703
"2021-03-19 03:00:00",1746.72938807015,1603.79225590733,1295.24638385773,411.051274938259,932.878253662168,785.70391029356,617.907337654802,249.991025795438,735.140369312158,99.4841650732433
"2021-03-19 04:00:00",1741.80500377664,1585.19137437562,1296.81702728137,412.805783067801,843.575929740511,798.178255075572,573.695031614794,221.370565169602,745.802652183767,91.4674109920224
"2021-03-19 05:00:00",1802.30974024665,1645.23003496016,1324.85358654416,412.54179992396,1006.14915238676,848.797167243853,542.822875101053,215.999804057449,809.290894982732,100.312762231833
"2021-03-19 06:00:00",1991.82892868414,1818.45303366989,1403.46340062381,417.115477214317,1134.48783107155,962.72806317287,461.383124066401,215.278539631122,936.742372395399,108.033583131597
